Symbol,Name,Industry,IndustryCode
OPNT,Opiant Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
ITRM,Iterum Therapeutics PLC,생명과학 및 메디컬 리서치,562020
JUPW,Jupiter Wellness Inc,"개인, 가정 용품 및 서비스",542010
OEG,Orbital Energy Group Inc,"건설장비 및 대형차, 기차, 배",521020
PHUN,Phunware Inc,소프트웨어 및 IT서비스,572010
WKEY,Wisekey International Holding AG ADR,반도체 및 반도체 장비,571010
ASTC,Astrotech Corp,우주항공 및 국방,521010
SHIP,Seanergy Maritime Holdings Corp,화물 및 물류 서비스,524050
FSTX,F-Star Therapeutics Inc,생명과학 및 메디컬 리서치,562020
HVBC,HV Bancorp Inc,은행,551010
PPSI,Pioneer Power Solutions Inc,"건설장비 및 대형차, 기차, 배",521020
QUIK,QuickLogic Corp,반도체 및 반도체 장비,571010
PNBK,Patriot National Bancorp Inc,은행,551010
TAYD,Taylor Devices Inc,"건설장비 및 대형차, 기차, 배",521020
GIGM,Giga Media Ltd,소프트웨어 및 IT서비스,572010
JMPNZ,JMP Group LLC PRF,투자은행 및 서비스,551020
PTPI,Petros Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
CSPI,CSP Inc,소프트웨어 및 IT서비스,572010
EYES,Second Sight Medical Products Inc,헬스케어 장비 및 용품,561010
BYFC,Broadway Financial Corp,은행,551010
DAIO,Data I/O Corp,소프트웨어 및 IT서비스,572010
CNNB,Cincinnati Bancorp,은행,551010
HUGE,FSD Pharma Inc Class B,제약,562010
APDN,Applied DNA Sciences Inc,화학,511010
USWS,US Well Services Inc Class A,오일 및 가스 장비 및 서비스,501030
BHAT,Blue Hat Interactive Entertainment Technology,레저 상품,532050
WVVI,Willamette Valley Vineyards Inc,음료,541010
VTNR,Vertex Energy Inc,오일 및 가스,501020
RKDA,Arcadia Biosciences Inc,화학,511010
HNRG,Hallador Energy Co,석유,501010
RILYL,B. Riley Financial Inc ADR,투자은행 및 서비스,551020
LYL,Dragon Victory International Ltd,전문 및 상업 서비스,522030
BXRX,Baudax Bio Inc,생명과학 및 메디컬 리서치,562020
AIRT,Air T Inc,화물 및 물류 서비스,524050
MIND,Mind Technology Inc,오일 및 가스 장비 및 서비스,501030
SNSS,Sunesis Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
CLBS,Caladrius Biosciences Inc,생명과학 및 메디컬 리서치,562020
PECK,Peck Company Holdings Inc,재생에너지,502010
CPSH,CPS Technologies Corp,"건설장비 및 대형차, 기차, 배",521020
LOACU,Longevity Acquisition Corp Unit,기타 금융업,556010
JCTCF,Jewett-Cameron Trading Company Ltd,종이 및 임산물,513010
PHCF,Puhui Wealth Investment Management Co Ltd,투자은행 및 서비스,551020
OSN,Ossen Innovation Co Ltd ADR,메탈&마이닝,512010
RAND,Rand Capital Corp,투자은행 및 서비스,551020
FRGAP,Franchise Group Inc PRF,"개인, 가정 용품 및 서비스",542010
CUBA,Herzfeld Caribbean Basin Fund Inc,다양한 금융서비스,555010
HTIA,Healthcare Trust Inc PRF,주택 및 상업용 리츠,601020
VTSI,VirTra Inc,우주항공 및 국방,521010
CNET,ZW Data Action Technologies Inc,소프트웨어 및 IT서비스,572010
NSEC,National Security Group Inc,보험,553010
SVVC,Firsthand Technology Value Fund Inc,다양한 금융서비스,555010
SQBG,Sequential Brands Group Inc,전문품 상점,534030
BANFP,BFC Capital Trust II PRF,은행,551010
LANDP,Gladstone Land Corp PRF,주택 및 상업용 리츠,601020
ESEA,Euroseas Ltd,화물 및 물류 서비스,524050
ADXS,Advaxis Inc,생명과학 및 메디컬 리서치,562020
BELFA,Bel Fuse Inc Class A,전자 장비 및 부품,571040
INVO,INVO Bioscience Inc,헬스케어 장비 및 용품,561010
ACER,Acer Therapeutics Inc,생명과학 및 메디컬 리서치,562020
TBLT,Toughbuilt Industries Inc,가정용품,532040
CLSN,Celsion Corp,생명과학 및 메디컬 리서치,562020
MTC,MMTEC Inc,소프트웨어 및 IT서비스,572010
HCDI,Harbor Custom Development Inc,부동산 운영 관리,601010
BRPA,Big Rock Partners Acquisition Corp,기타 금융업,556010
BHTG,BioHiTech Global Inc,전문 및 상업 서비스,522030
SYPR,Sypris Solutions Inc,자동차 및 자동차 부품,531010
SALM,Salem Media Group Inc Class A,미디어 및 출판,533020
ADTX,ADiTx Therapeutics Inc,생명과학 및 메디컬 리서치,562020
CVV,CVD Equipment Corp,반도체 및 반도체 장비,571010
RMCF,Rocky Mountain Chocolate Factory Inc (Delaware),식품 및 담배,541020
MDGS,Medigus Ltd ADR,헬스케어 장비 및 용품,561010
NVUS,Novus Therapeutics Inc,제약,562010
CRTD,Creatd Inc,소프트웨어 및 IT서비스,572010
APWC,Asia Pacific Wire & Cable Corporation Ltd,"건설장비 및 대형차, 기차, 배",521020
LOAC,Longevity Acquisition Corp,기타 금융업,556010
SGBX,SG Blocks Inc,"건설장비 및 대형차, 기차, 배",521020
WVFC,W V S Financial Corp,은행,551010
CSCW,Color Star Technology Co Ltd,교육서비스,631010
HSON,Hudson Global Inc,전문 및 상업 서비스,522030
ADIL,Adial Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
GLBZ,Glen Burnie Bancorp,은행,551010
PSHG,Performance Shipping Inc,화물 및 물류 서비스,524050
NCTY,The9 Ltd ADR,소프트웨어 및 IT서비스,572010
BIOL,BIOLASE Inc,헬스케어 장비 및 용품,561010
JAGX,Jaguar Health Inc,생명과학 및 메디컬 리서치,562020
BKYI,BIO-Key International Inc,전자 장비 및 부품,571040
MTP,Midatech Pharma PLC ADR,생명과학 및 메디컬 리서치,562020
BRPAU,Big Rock Partners Acquisition Corp Unit,기타 금융업,556010
PMD,Psychemedics Corp,헬스케어 업체 및 서비스,561020
HTGM,HTG Molecular Diagnostics Inc,헬스케어 장비 및 용품,561010
LEVLP,Level One Bancorp Inc ADR,은행,551010
WHLR,Wheeler Real Estate Investment Trust Inc,주택 및 상업용 리츠,601020
SQFT,Presidio Property Trust Inc Class A,주택 및 상업용 리츠,601020
SLRX,Salarius Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
KEQU,Kewaunee Scientific Corp,전문 및 상업 서비스,522030
IRIX,IRIDEX Corp,헬스케어 장비 및 용품,561010
OLB,OLB Group Inc,소프트웨어 및 IT서비스,572010
ATHE,Alterity Therapeutics Ltd ADR,생명과학 및 메디컬 리서치,562020
IPDN,Professional Diversity Network  Inc.,소프트웨어 및 IT서비스,572010
IMTE,Integrated Media Technology Ltd,전자 장비 및 부품,571040
ACST,Acasti Pharma Inc Class A,생명과학 및 메디컬 리서치,562020
MNSBP,MainStreet Bancshares Inc ADR,은행,551010
VISL,Vislink Technologies Inc,커뮤니케이션 및 네트워킹,571020
RWLK,Rewalk Robotics Ltd,헬스케어 장비 및 용품,561010
AVGR,Avinger Inc,헬스케어 장비 및 용품,561010
PTE,PolarityTE Inc,생명과학 및 메디컬 리서치,562020
EVOL,Evolving Systems Inc,소프트웨어 및 IT서비스,572010
UNAM,Unico American Corp,보험,553010
PLIN,China Xiangtai Food Co Ltd,식품 및 담배,541020
CHCI,Comstock Holding Companies Inc Class A,주택건설,532030
AEZS,Aeterna Zentaris Inc,생명과학 및 메디컬 리서치,562020
SYTA,Siyata Mobile Inc,"컴퓨터, 전화 및 가전제품",571060
HOTH,Hoth Therapeutics Inc,생명과학 및 메디컬 리서치,562020
GYRO,Gyrodyne LLC,부동산 운영 관리,601010
EARS,Auris Medical Holding Ltd,생명과학 및 메디컬 리서치,562020
MOXC,Moxian Inc,헬스케어 업체 및 서비스,561020
KSPN,Kaspien Holdings Inc,전문품 상점,534030
SMIT,Schmitt Industries Inc,"건설장비 및 대형차, 기차, 배",521020
IFMK,iFresh Inc,식품 및 약품소매,543010
JAKK,JAKKS Pacific Inc,레저 상품,532050
ISNS,Image Sensing Systems Inc,"건설장비 및 대형차, 기차, 배",521020
AIKI,Aikido Pharma Inc,생명과학 및 메디컬 리서치,562020
MINDP,Mind Technology Inc PRF,오일 및 가스 장비 및 서비스,501030
GTIM,Good Times Restaurants Inc,호텔 및 엔터테인먼트,533010
SFET,Safe-T Group Ltd ADR,기타 금융업,556010
GRIL,Muscle Maker Inc,호텔 및 엔터테인먼트,533010
GVP,GSE Systems Inc,소프트웨어 및 IT서비스,572010
AZRX,AzurRx BioPharma Inc,제약,562010
RIBT,RiceBran Technologies,식품 및 담배,541020
YTEN,Yield10 Bioscience Inc,생명과학 및 메디컬 리서치,562020
CNFR,Conifer Holdings Inc,보험,553010
JRJC,China Finance Online Co Ltd ADR,전문 및 상업 서비스,522030
WHLM,Wilhelmina International Inc,전문 및 상업 서비스,522030
IPWR,Ideal Power Inc,재생에너지,502010
DLPN,Dolphin Entertainment Inc,미디어 및 출판,533020
OCC,Optical Cable Corp,커뮤니케이션 및 네트워킹,571020
INM,InMed Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
AXAS,Abraxas Petroleum Corp,오일 및 가스,501020
CETX,Cemtrex Inc,전문 및 상업 서비스,522030
SOHOB,Sotherly Hotels Inc PRF,주택 및 상업용 리츠,601020
CTRM,Castor Maritime Inc,화물 및 물류 서비스,524050
CPAH,CounterPath Corp,소프트웨어 및 IT서비스,572010
RBCN,Rubicon Technology Inc,반도체 및 반도체 장비,571010
HSDT,Helius Medical Technologies Inc Class A,헬스케어 장비 및 용품,561010
SGRP,SPAR Group Inc,미디어 및 출판,533020
TTNP,Titan Pharmaceuticals Inc,제약,562010
ENTX,Entera Bio Ltd,생명과학 및 메디컬 리서치,562020
TAOP,Taoping Inc,"컴퓨터, 전화 및 가전제품",571060
WHLRP,Wheeler Real Estate Investment Trust Inc Convertible Preference Shares Series B,주택 및 상업용 리츠,601020
FAMI,Farmmi Inc,식품 및 담배,541020
CYCC,Cyclacel Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
NVCN,Neovasc Inc,헬스케어 장비 및 용품,561010
NDRA,ENDRA Life Sciences Inc,생명과학 및 메디컬 리서치,562020
BNSO,Bonso Electronics International Inc,"건설장비 및 대형차, 기차, 배",521020
BIMI,BOQI International Medical Inc,식품 및 약품소매,543010
PBTS,Powerbridge Technologies Co Ltd,소프트웨어 및 IT서비스,572010
FFHL,Fuwei Films (Holdings) Co Ltd,용기 및 포장,513020
SOHOO,Sotherly Hotels Inc PRF,주택 및 상업용 리츠,601020
ALIM,Alimera Sciences Inc,제약,562010
GHSI,Guardion Health Sciences Inc,제약,562010
GLBS,Globus Maritime Ltd,화물 및 물류 서비스,524050
JVA,Coffee Holding Co Inc,식품 및 담배,541020
XELB,Xcel Brands Inc,미디어 및 출판,533020
ELTK,Eltek Ltd,반도체 및 반도체 장비,571010
BBIG,Vinco Ventures Inc,레저 상품,532050
WISA,Summit Wireless Technologies Inc,반도체 및 반도체 장비,571010
AEMD,Aethlon Medical Inc,헬스케어 장비 및 용품,561010
CHFS,CHF Solutions Inc,헬스케어 장비 및 용품,561010
LIVE,Live Ventures Inc,기타 금융업,556010
BPTH,Bio Path Holdings Inc,생명과학 및 메디컬 리서치,562020
SXTC,China SXT Pharmaceuticals Inc,제약,562010
NAOV,Nanovibronix Inc,헬스케어 장비 및 용품,561010
CARV,Carver Bancorp Inc,은행,551010
AHPI,Allied Healthcare Products Inc,헬스케어 장비 및 용품,561010
OCCIP,OFS Credit Company Inc PRF,다양한 금융서비스,555010
SPCB,Supercom Ltd,소프트웨어 및 IT서비스,572010
AIRTP,Air T Funding PRF,은행,551010
RCMT,R C M Technologies Inc,건설 및 엔지니어링,522010
PHIO,Phio Pharmaceuticals Corp,생명과학 및 메디컬 리서치,562020
NTEC,Intec Pharma Ltd,생명과학 및 메디컬 리서치,562020
LTBR,Lightbridge Corp,전문 및 상업 서비스,522030
CYAN,Cyanotech Corp,제약,562010
THMO,Thermogenesis Holdings Inc,사무기기,571050
PXS,Pyxis Tankers Inc,화물 및 물류 서비스,524050
SGMA,SigmaTron International Inc,반도체 및 반도체 장비,571010
WAFU,Wah Fu Education Group Ltd,교육서비스,631010
HSTO,Histogen Inc,생명과학 및 메디컬 리서치,562020
VRME,VerifyMe Inc,소프트웨어 및 IT서비스,572010
AKER,Akers Biosciences Inc,헬스케어 장비 및 용품,561010
LLIT,Lianluo Smart Ltd Class A,헬스케어 장비 및 용품,561010
MDIA,Mediaco Holding Inc Class A,미디어 및 출판,533020
KOSS,Koss Corp,"컴퓨터, 전화 및 가전제품",571060
HUSN,Hudson Capital Inc.,투자은행 및 서비스,551020
TAIT,Taitron Components Inc Class A,전자 장비 및 부품,571040
EYEG,EyeGate Pharmaceuticals Inc,제약,562010
BSQR,Bsquare Corp,소프트웨어 및 IT서비스,572010
RAVE,Rave Restaurant Group Inc,호텔 및 엔터테인먼트,533010
MRIN,Marin Software Inc,소프트웨어 및 IT서비스,572010
PIHPP,1347 Property Insurance Holdings Inc PRF,보험,553010
FORD,Forward Industries Inc,섬유 및 의류,532020
WORX,Scworx Corp,소프트웨어 및 IT서비스,572010
DXLG,Destination XL Group Inc,전문품 상점,534030
CHEK,Check Cap Ltd,생명과학 및 메디컬 리서치,562020
SGLB,Sigma Labs Inc,소프트웨어 및 IT서비스,572010
RETO,ReTo Eco-Solutions Inc,건축 자재,512020
MFH,Mercurity Fintech Holding Inc ADR,핀테크,573010
SOHON,Sotherly Hotels Inc PRF,주택 및 상업용 리츠,601020
PFIN,P&F Industries Inc Class A,"건설장비 및 대형차, 기차, 배",521020
HJLI,Hancock Jaffe Laboratories Inc,헬스케어 장비 및 용품,561010
ICON,Iconix Brand Group Inc,섬유 및 의류,532020
GOVX,GeoVax Labs Inc,생명과학 및 메디컬 리서치,562020
YVR,Liquid Media Group Ltd,소프트웨어 및 IT서비스,572010
ANTE,Airnet Technology Inc ADR,미디어 및 출판,533020
EFOI,Energy Focus Inc,주택건설,532030
DUOT,Duos Technologies Group Inc,소프트웨어 및 IT서비스,572010
PIH,1347 Property Insurance Holdings Inc,보험,553010
SSNT,SilverSun Technologies Inc,소프트웨어 및 IT서비스,572010
HIHO,Highway Holdings Ltd,메탈&마이닝,512010
SCKT,Socket Mobile Inc,전자 장비 및 부품,571040
TSRI,TSR Inc,소프트웨어 및 IT서비스,572010
XBIO,Xenetic Biosciences Inc,생명과학 및 메디컬 리서치,562020
EAST,Eastside Distilling Inc,음료,541010
MYT,Urban Tea Inc,식품 및 약품소매,543010
DRAD,Digirad Corp,헬스케어 업체 및 서비스,561020
ELSE,Electro-Sensors Inc,"건설장비 및 대형차, 기차, 배",521020
BLCM,Bellicum Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
IDXG,Interpace Biosciences Inc,헬스케어 업체 및 서비스,561020
SNDE,SUNDANCE ENERGY INC (US),오일 및 가스,501020
ASRVP,Ameriserv Capital Trust I PRF,은행,551010
NXTD,NXT-ID Inc,전문 및 상업 서비스,522030
TENX,Tenax Therapeutics Inc,생명과학 및 메디컬 리서치,562020
SINO,Sino-Global Shipping America Ltd,화물 및 물류 서비스,524050
POAI,Predictive Oncology Inc,헬스케어 장비 및 용품,561010
BLIN,Bridgeline Digital Inc,소프트웨어 및 IT서비스,572010
NVIV,InVivo Therapeutics Holdings Corp,헬스케어 장비 및 용품,561010
EDRY,EuroDry Ltd,화물 및 물류 서비스,524050
OBLN,Obalon Therapeutics Inc,헬스케어 장비 및 용품,561010
XTLB,X T L Biopharmaceuticals Ltd ADR,생명과학 및 메디컬 리서치,562020
NSYS,Nortech Systems Inc,반도체 및 반도체 장비,571010
SNOA,Sonoma Pharmaceuticals Inc,제약,562010
IMAC,IMAC Holdings Inc,헬스케어 업체 및 서비스,561020
CREG,China Recycling Energy Corp,전문 및 상업 서비스,522030
LEDS,SemiLEDs Corp,반도체 및 반도체 장비,571010
BNTC,Benitec Biopharma Inc,생명과학 및 메디컬 리서치,562020
ANY,Sphere 3D Corp,소프트웨어 및 IT서비스,572010
IKNX,Ikonics Corp,화학,511010
DYNT,Dynatronics Corp,헬스케어 장비 및 용품,561010
WVVIP,Willamette Valley Vineyards Inc PRF,음료,541010
AMRH,Ameri Holdings Inc,소프트웨어 및 IT서비스,572010
USEG,US Energy Corp,오일 및 가스,501020
SNCA,Seneca Biopharma Inc,생명과학 및 메디컬 리서치,562020
CTIB,Yunhong CTI Ltd,용기 및 포장,513020
BOSC,BOS Better Online Solutions Ltd,"건설장비 및 대형차, 기차, 배",521020
CREX,Creative Realities Inc,소프트웨어 및 IT서비스,572010
MDRR,Medalist Diversified Reit Inc,주택 및 상업용 리츠,601020
NVFY,Nova LifeStyle Inc,가정용품,532040
ISIG,Insignia Systems Inc,미디어 및 출판,533020
CGIX,Cancer Genetics Inc,헬스케어 업체 및 서비스,561020
ARTW,Art's Way Manufacturing Co Inc,"건설장비 및 대형차, 기차, 배",521020
VIVE,Viveve Medical Inc,헬스케어 장비 및 용품,561010
APOP,Cellect Biotechnology Ltd ADR,생명과학 및 메디컬 리서치,562020
PSTV,Plus Therapeutics Inc,생명과학 및 메디컬 리서치,562020
STAF,Staffing 360 Solutions Inc,전문 및 상업 서비스,522030
RCON,Recon Technology Ltd,오일 및 가스 장비 및 서비스,501030
LMFA,LM Funding America Inc,은행,551010
ARTL,Artelo Biosciences Inc,생명과학 및 메디컬 리서치,562020
NURO,NeuroMetrix Inc,헬스케어 장비 및 용품,561010
OXBR,Oxbridge Re Holdings Ltd,보험,553010
CLWT,Euro Tech Holdings Company Ltd,전문 및 상업 서비스,522030
TYHT,Shineco Inc,제약,562010
ATOS,Atossa Therapeutics Inc,생명과학 및 메디컬 리서치,562020
MYSZ,My Size Inc,소프트웨어 및 IT서비스,572010
OPHC,OptimumBank Holdings Inc,은행,551010
JAN,Janone Inc,전문품 상점,534030
FRAN,Francesca's Holdings Corp,전문품 상점,534030
KBSF,KBS Fashion Group Ltd,섬유 및 의류,532020
TCCO,Technical Communications Corp,커뮤니케이션 및 네트워킹,571020
AEHL,Antelope Enterprise Holdings Ltd,주택건설,532030
WTFCP,Wintrust Financial Corp ADR,은행,551010
CYTH,Ctd Holdings Inc,제약,562010
MARPS,Marine Petroleum Trust Unit,오일 및 가스,501020
FATBP,FAT Brands Inc PRF,호텔 및 엔터테인먼트,533010
RELV,Reliv International Inc,식품 및 담배,541020
MTSL,Mer Telemanagement Solutions Ltd,소프트웨어 및 IT서비스,572010
SNES,Senestech Inc,생명과학 및 메디컬 리서치,562020
MOSY,MoSys Inc,반도체 및 반도체 장비,571010
CETXP,Cemtrex Inc PRF,전문 및 상업 서비스,522030
DRADP,Digirad Corp PRF,헬스케어 업체 및 서비스,561020
TLGT,Teligent Inc (NEW JERSEY),제약,562010
PXSAP,Pyxis Tankers Inc PRF,화물 및 물류 서비스,524050
MDRRP,Medalist Diversified Reit Inc PRF,주택 및 상업용 리츠,601020
CYCCP,Cyclacel Pharmaceuticals Inc Convertible Preference Shares,생명과학 및 메디컬 리서치,562020
AGBAR,AGBA Acquisition Ltd Rights,기타 금융업,556010
ALACR,Alberton Acquisition Corp Rights,기타 금융업,556010
ANDAR,Andina Acquisition Corp III Rights,기타 금융업,556010
BHFAL,Brighthouse Financial Inc PRF,보험,553010
BRPAR,Big Rock Partners Acquisition Corp Rights,기타 금융업,556010
BRLIR,Brilliant Acquisition Corp Rights,기타 금융업,556010
COWNL,Cowen Inc PRF,투자은행 및 서비스,551020
COWNZ,Cowen Inc PRF,투자은행 및 서비스,551020
